StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,initial_screen_trans,consent,message_nonqualif,instructions ,PID,imp_family_1,imp_friends_1,imp_leisure_1,imp_pol_1,imp_wrk_1,imp_rel_1,child_qualities_1,neigh_race_1,neigh_drink_1,neigh_imm_1,neigh_aids_1,neigh_drug_1,neigh_gay_1,trust_1,life_satisf_1,choice_control_1,scarce_jobs_women_1,scarce_jobs_imm_1,housewife_fulfill_1,left_right_1,equal_incomes_1,private_public_busi_1,gvt_responsibility_1,comp_good_bad_1,conf_church_1,conf_armed_1,conf_press_1,conf_unions_1,conf_police_1,conf_parliament_1,conf_civil_1,conf_tv_1,conf_gvt_1,conf_pol_prt_1,conf_companies_1,conf_courts_1,rel_services_1,religiosity_1,belief_god_1,belief_hell_1,imp_god_1,just_gvt_benefits_1,just_public_trans_1,just_cheat_tax_1,just_bribe_1,just_homo_1,just_prst_1,just_abort_1,just_divorce_1,just_euth_1,just_suicide_1,att1_1,att2_1,att3_1,proud_1,end_message,random_id,PROLIFIC_PID
2024-01-23 15:04:14,2024-01-23 15:12:10,IP Address,182.168.143.118,100,475,True,2024-01-23 15:12:11,R_4Csu5YYFeqbqLsA,,,,,26.2124,127.6757,anonymous,EN,Understood,I agree to participate,,Understood,65a995eeb50b405ed13c06e8,2,1,1,4,3,2,2,2,1,5,7,1,2,3,6,7,2,2,3,8,7,2,6,2,2,8,8,7,8,6,6,4,6,6,4,6,5,2,4,2,2,2,2,1,1,2,7,4,7,8,1,2,5,1,3,n/a,62724,65a995eeb50b405ed13c06e8
2024-01-23 15:03:20,2024-01-23 15:13:37,IP Address,125.193.241.6,100,617,True,2024-01-23 15:13:38,R_4QS2IGEebOa5CHJ,,,,,35.8043,139.9836,anonymous,EN,Understood,I agree to participate,,Understood,659e3309ae35db2b1664bf89,1,1,3,8,2,2,1,1,5,2,8,1,8,2,2,8,2,2,2,3,9,3,7,2,8,8,3,7,4,7,2,3,7,7,2,1,2,8,8,8,7,2,2,3,2,8,4,9,9,9,8,2,5,1,1,,97056,659e3309ae35db2b1664bf89
2024-01-17 08:46:55,2024-01-17 08:48:10,IP Address,45.32.19.184,20,75,False,2024-01-24 08:48:12,R_46eUjTP8QxjWnF0,,,,,,,anonymous,JA,Understood,I agree to participate,,Understood,,,,,,,,,7,6,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,,,,,,,,,84076,
2024-01-26 12:26:21,2024-01-26 12:42:12,IP Address,123.226.21.28,100,950,True,2024-01-26 12:42:13,R_4L7Gi9AGWmbrvFs,,,,,33.5564,133.5437,anonymous,EN,Understood,I agree to participate,,Understood,65a97d5307f808a0b287e677,8,6,7,3,8,7,7,7,4,4,4,5,4,4,5,6,5,3,5,4,6,5,4,5,4,6,8,4,4,3,4,6,9,6,4,4,3,6,6,4,7,4,4,4,10,4,3,4,8,5,3,2,5,1,7,"The study is a good one. If the results are finally established, it will help individuals traveling to any country for the first time, to know what topics to raise in a discussion. I think this study is a good way to go. I am glad to be a part ",98938,65a97d5307f808a0b287e677
2024-01-26 13:14:11,2024-01-26 13:34:59,IP Address,138.64.200.232,100,1248,True,2024-01-26 13:35:00,R_4GezwQL9Skehxuj,,,,,34.6837,135.5236,anonymous,JA,Understood,I agree to participate,,Understood,645bbfbc6d5f2a43f1debde4,1,1,1,2,1,2,3,2,1,2,1,1,2,1,1,2,1,2,2,3,2,2,3,1,9,6,1,2,1,2,1,1,2,2,2,1,2,4,7,2,4,1,1,1,1,2,1,4,1,2,1,2,5,1,3,"I read this survey mostly in Japanese and found translation errors that may affect the answers. Also, religious terms can be interpreted differently (e.g., does the word 神 mean only the Christian God or does it also include Shinto gods? What about Buddha?)",18737,645bbfbc6d5f2a43f1debde4
2024-01-26 13:50:38,2024-01-26 13:58:08,IP Address,123.226.150.132,100,450,True,2024-01-26 13:58:10,R_4x25RgASaPG2H8R,,,,,26.2084,127.6923,anonymous,EN,Understood,I agree to participate,,Understood,60ff923057d652a912a2c513,3,1,2,4,3,2,1,5,5,6,6,5,6,4,3,3,6,7,6,6,5,2,5,3,6,6,2,4,2,3,5,1,3,5,3,3,6,2,1,2,2,6,2,2,1,3,2,6,6,8,7,2,5,1,1,,39126,60ff923057d652a912a2c513
2024-01-26 13:54:15,2024-01-26 14:04:46,IP Address,106.133.59.209,100,631,True,2024-01-26 14:04:47,R_42m3oejsY77n955,,,,,35.6918,139.7002,anonymous,EN,Understood,I agree to participate,,Understood,65aa83879b4163b12ab8c5a4,10,7,7,7,10,2,7,8,10,3,9,9,10,2,7,8,8,3,3,7,8,8,8,7,2,9,4,7,4,7,2,1,3,2,7,7,2,9,10,7,10,3,8,7,7,2,2,2,2,6,2,2,5,7,6,N/A,53316,65aa83879b4163b12ab8c5a4
2024-01-26 13:57:18,2024-01-26 14:09:01,IP Address,106.146.206.196,100,702,True,2024-01-26 14:09:02,R_4lAWu4ZYRB9XHnl,,,,,34.6947,135.5,anonymous,EN,Understood,I agree to participate,,Understood,6528a7b68152942baaba1b5a,1,1,1,1,1,1,6,2,1,1,6,1,3,3,2,1,7,7,6,7,7,6,7,1,1,4,4,7,1,7,1,1,1,7,2,7,1,1,1,1,1,3,1,7,7,7,3,7,7,8,7,2,5,1,1,,36877,6528a7b68152942baaba1b5a
2024-01-26 13:59:19,2024-01-26 14:10:27,IP Address,121.85.23.49,100,668,True,2024-01-26 14:10:28,R_4I4vZBgxDAPGBBC,,,,,35.0203,135.7602,anonymous,EN,Understood,I agree to participate,,Understood,65a970d338d019f9bed97914,2,1,1,10,1,9,1,9,8,9,10,7,9,3,1,6,3,10,1,10,3,8,3,2,10,10,2,5,1,10,3,1,2,10,1,6,10,1,10,3,10,8,1,3,4,8,2,10,1,7,8,2,5,1,1,,38379,65a970d338d019f9bed97914
2024-01-26 14:04:12,2024-01-26 14:16:42,IP Address,124.209.171.128,100,749,True,2024-01-26 14:16:43,R_4C0D3s192JdriZr,,,,,35.6164,139.7425,anonymous,EN,Understood,I agree to participate,,Understood,5e8e1edf8ee4fe0c495a1eac,1,1,1,1,4,1,4,2,1,1,7,2,7,4,7,7,7,3,1,2,4,3,4,7,1,1,3,1,1,1,3,1,1,1,6,1,1,1,2,2,1,1,1,3,3,6,3,8,4,3,7,2,5,1,1,"Most questions are socially acceptable ",71524,5e8e1edf8ee4fe0c495a1eac
2024-01-26 14:21:45,2024-01-26 14:35:23,IP Address,133.32.176.254,100,817,True,2024-01-26 14:35:24,R_4OoyYTPJ378uSZl,,,,,34.6986,135.5079,anonymous,JA,Understood,I agree to participate,,Understood,656ccdfa7a5c6f820a5a0594,2,1,1,3,2,1,1,1,2,9,9,3,7,3,3,1,8,3,4,8,2,3,7,1,4,10,2,2,3,7,3,2,3,3,3,4,8,2,3,9,7,2,3,3,7,3,10,2,7,7,7,2,5,1,1,スケールが指にうまく反応せず操作が難しいので、改善が必要,96432,656ccdfa7a5c6f820a5a0594
2024-01-26 14:32:13,2024-01-26 14:40:57,IP Address,153.240.144.130,100,523,True,2024-01-26 14:40:58,R_4xzSrfuT8cTmnc2,,,,,35.6249,139.7028,anonymous,EN,Understood,I agree to participate,,Understood,65b3ecc7fbd12122c9a4cea6,1,2,6,7,1,4,1,6,2,5,7,2,4,5,6,5,3,6,3,6,5,7,4,2,7,10,6,5,4,7,5,6,8,8,4,8,6,5,5,3,4,5,2,8,3,6,4,7,7,7,9,2,5,1,1,"The questions were clear and well thought out. Some of them made me think deeply how people think / act in my own country. Thank you. ",61904,65b3ecc7fbd12122c9a4cea6
2024-01-26 14:33:44,2024-01-26 14:43:09,IP Address,133.106.146.146,100,565,True,2024-01-26 14:43:10,R_4FxpJgUuLnRgv0Z,,,,,35.6887,139.745,anonymous,EN,Understood,I agree to participate,,Understood,65a933d45f581d2ed33dd2e6,2,2,3,6,2,4,2,7,4,5,7,5,7,3,3,3,6,6,3,7,6,4,3,2,4,8,6,4,4,9,7,6,6,8,4,9,6,7,3,2,3,6,2,8,8,6,4,4,5,6,6,2,5,1,4,,62201,65a933d45f581d2ed33dd2e6
2024-01-26 14:49:07,2024-01-26 15:03:33,IP Address,61.23.153.50,100,865,True,2024-01-26 15:03:34,R_4pQzimSZ7i2tqLc,,,,,35.4346,139.6483,anonymous,EN,Understood,I agree to participate,,Understood,655bfe013ddc9a6e0c2eb6f0,3,1,1,3,2,3,3,8,3,7,7,6,8,6,7,3,9,6,7,7,7,5,4,3,1,3,2,7,6,5,6,2,3,2,2,7,1,6,2,2,2,6,6,8,9,8,6,8,6,7,9,2,5,1,6,"I’m a different nationality than most people in my country, so some of these responses were just based on observations of local values and conversations, but my experience with that is a little limited",61547,655bfe013ddc9a6e0c2eb6f0
2024-01-26 15:05:55,2024-01-26 15:16:25,IP Address,126.254.187.143,100,630,True,2024-01-26 15:16:26,R_4DGUxjELDxnnQ2I,,,,,35.6918,139.7002,anonymous,EN,Understood,I agree to participate,,Understood,64f3c1ea663cc3247e8100ce,3,2,2,2,2,6,4,9,3,7,3,1,10,6,4,7,6,3,7,7,8,6,7,4,7,7,6,7,6,8,7,3,7,7,5,7,2,4,8,8,7,9,9,6,7,7,8,10,7,9,8,2,5,1,5,,37699,64f3c1ea663cc3247e8100ce
2024-01-26 15:15:09,2024-01-26 15:23:19,IP Address,130.62.213.233,100,489,True,2024-01-26 15:23:20,R_4TWXczAm1X17x5f,,,,,35.1743,136.8931,anonymous,EN,Understood,I agree to participate,,Understood,657239c0cc6f8b01ab068142,3,5,1,8,3,4,1,8,4,3,8,9,9,4,5,6,8,3,8,10,8,3,7,3,4,7,3,6,7,6,6,4,8,6,4,7,2,4,6,2,6,8,5,3,6,9,9,10,8,10,10,2,5,1,2,,88342,657239c0cc6f8b01ab068142
