StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,initial_screen_trans,consent,message_nonqualif,instructions ,PID,imp_family_1,imp_friends_1,imp_leisure_1,imp_pol_1,imp_wrk_1,imp_rel_1,child_qualities_1,neigh_race_1,neigh_drink_1,neigh_imm_1,neigh_aids_1,neigh_drug_1,neigh_gay_1,trust_1,life_satisf_1,choice_control_1,scarce_jobs_women_1,scarce_jobs_imm_1,housewife_fulfill_1,left_right_1,equal_incomes_1,private_public_busi_1,gvt_responsibility_1,comp_good_bad_1,conf_church_1,conf_armed_1,conf_press_1,conf_unions_1,conf_police_1,conf_parliament_1,conf_civil_1,conf_tv_1,conf_gvt_1,conf_pol_prt_1,conf_companies_1,conf_courts_1,rel_services_1,religiosity_1,belief_god_1,belief_hell_1,imp_god_1,just_gvt_benefits_1,just_public_trans_1,just_cheat_tax_1,just_bribe_1,just_homo_1,just_prst_1,just_abort_1,just_divorce_1,just_euth_1,just_suicide_1,att1_1,att2_1,att3_1,proud_1,end_message,random_id,PROLIFIC_PID
2024-01-23 09:57:42,2024-01-23 10:09:45,IP Address,99.238.69.144,100,723,True,2024-01-23 10:09:46,R_7k9EWlveXmStkUF,,,,,43.7034,-79.3072,anonymous,EN,Understood,I agree to participate,,Understood,5ec1964e5d40e25cd7ed15f2,7,4,1,6,2,6,2,6,2,7,6,6,7,4,6,8,2,6,7,6,6,4,6,2,6,3,4,3,7,4,6,2,3,4,3,4,6,7,6,4,6,6,4,3,3,6,6,3,3,4,8,2,5,1,3,,29360,5ec1964e5d40e25cd7ed15f2
2024-01-23 09:58:17,2024-01-23 10:10:12,IP Address,99.227.82.132,100,715,True,2024-01-23 10:10:13,R_5HbeiDdP5bfC0OR,,,,,43.7813,-79.3019,anonymous,EN,Understood,I agree to participate,,Understood,5de660f0a63c7b5ccbf4f79d,3,1,1,1,1,7,6,10,1,10,7,1,6,1,8,7,1,6,1,2,7,1,6,1,5,5,4,8,7,7,1,3,3,1,5,3,2,3,3,2,7,9,3,4,1,7,8,8,3,7,7,2,5,1,7,,38756,5de660f0a63c7b5ccbf4f79d
2024-01-26 10:25:38,2024-01-26 10:33:32,IP Address,75.159.41.5,100,474,True,2024-01-26 10:33:33,R_6zu990GDnTciF7U,,,,,53.459,-113.5227,anonymous,EN,Understood,I agree to participate,,Understood,60f06eeaa0f318fdd01eb90e,7,7,7,7,4,7,8,3,4,3,6,4,4,6,7,8,4,3,6,5,7,5,7,7,7,4,4,5,3,4,7,4,4,6,4,4,2,7,8,7,7,6,4,7,6,3,6,6,4,7,7,2,5,1,7,,76184,60f06eeaa0f318fdd01eb90e
2024-01-26 10:24:59,2024-01-26 10:36:21,IP Address,24.225.135.227,100,681,True,2024-01-26 10:36:22,R_5qxVsrIy0qAQCpF,,,,,45.4338,-73.6531,anonymous,EN,Understood,I agree to participate,,Understood,653ffdcd256f0b8f992b72c7,1,1,1,1,1,1,1,8,2,8,8,1,7,1,1,1,2,8,2,2,4,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,3,2,1,2,3,2,1,6,1,2,5,1,2,,25912,653ffdcd256f0b8f992b72c7
2024-01-26 10:28:57,2024-01-26 10:36:22,IP Address,99.240.80.15,100,444,True,2024-01-26 10:36:22,R_5nNLUoW3YquBAJA,,,,,43.6547,-79.3623,anonymous,EN,Understood,I agree to participate,,Understood,651c7ffab5152def13d5af54,7,2,4,8,3,10,6,2,3,9,2,4,10,7,6,6,10,8,9,8,10,4,5,5,2,4,2,3,8,9,8,2,10,10,3,7,9,7,10,4,10,9,10,8,6,9,6,10,4,7,6,2,5,1,8,,21523,651c7ffab5152def13d5af54
2024-01-26 10:32:22,2024-01-26 10:37:38,IP Address,66.207.198.34,100,316,True,2024-01-26 10:37:39,R_516HZtai1Qvm0R6,,,,,43.6667,-79.3804,anonymous,EN,Understood,I agree to participate,,Understood,5aeaa72578b0060001e6b048,1,1,1,8,1,4,1,2,6,5,5,4,3,3,3,7,5,8,6,4,8,5,8,3,9,8,7,5,8,6,5,6,6,5,8,5,2,2,3,5,6,4,8,7,7,2,6,5,2,7,7,2,5,1,6,,70790,5aeaa72578b0060001e6b048
2024-01-26 10:29:30,2024-01-26 10:38:00,IP Address,209.141.169.30,100,509,True,2024-01-26 10:38:01,R_6HXhh4Fr1xq9kHq,,,,,43.9016,-79.3427,anonymous,EN,Understood,I agree to participate,,Understood,5fc653586deb34268015308a,4,5,3,4,2,5,4,7,5,8,6,5,7,6,1,7,8,7,8,4,9,7,4,6,9,6,2,5,4,1,6,2,1,3,2,4,7,7,8,9,8,1,4,6,5,5,8,7,7,8,7,2,5,1,4,,49096,5fc653586deb34268015308a
2024-01-26 10:33:40,2024-01-26 10:39:59,IP Address,66.207.208.34,100,378,True,2024-01-26 10:39:59,R_6WKTJB0LeMOHiil,,,,,43.6567,-79.34,anonymous,EN,Understood,I agree to participate,,Understood,5b67d7e382d9db000118edc8,6,3,3,6,4,7,4,10,7,7,10,10,10,6,8,8,8,9,7,8,7,7,3,3,9,4,6,6,6,3,6,5,6,3,3,6,9,8,10,4,9,8,7,8,4,10,7,9,7,9,10,2,5,1,3,,41225,5b67d7e382d9db000118edc8
2024-01-26 10:33:18,2024-01-26 10:40:11,IP Address,24.114.104.199,100,413,True,2024-01-26 10:40:11,R_1Q445ADixXprji8,,,,,45.3316,-75.6718,anonymous,EN,Understood,I agree to participate,,Understood,65b3cbc85affc23d7b0182e0,1,8,9,2,1,1,7,1,2,1,1,9,8,9,8,2,1,9,7,9,8,7,3,3,8,9,2,8,9,7,3,3,8,8,8,3,2,9,9,9,1,4,3,9,8,9,9,3,1,8,9,2,5,1,1,,88813,65b3cbc85affc23d7b0182e0
2024-01-26 10:33:08,2024-01-26 10:40:35,IP Address,142.117.79.182,100,447,True,2024-01-26 10:40:36,R_61FSAcRh26SAz3T,,,,,43.689,-79.5635,anonymous,EN,Understood,I agree to participate,,Understood,5e687fc5651f7d1259eac113,1,1,1,1,1,3,4,7,1,7,8,1,6,1,1,8,7,4,3,8,2,3,2,2,2,3,2,3,2,5,4,2,1,3,1,4,1,3,3,1,3,4,3,7,1,7,3,10,2,9,6,2,5,1,1,,11654,5e687fc5651f7d1259eac113
2024-01-26 10:34:22,2024-01-26 10:40:58,IP Address,70.73.76.177,100,395,True,2024-01-26 10:40:59,R_6iBVt7G3oIGSPsD,,,,,50.9899,-114.1574,anonymous,EN,Understood,I agree to participate,,Understood,60fd275e6148c67481c19434,2,1,1,2,1,4,1,1,1,1,2,3,4,2,1,3,3,2,2,1,1,1,1,1,5,1,1,1,2,1,3,1,1,4,1,2,4,1,3,2,1,1,2,2,2,2,3,3,1,4,2,2,5,1,4,,27873,60fd275e6148c67481c19434
2024-01-26 10:34:42,2024-01-26 10:41:36,IP Address,207.107.110.150,100,413,True,2024-01-26 10:41:36,R_3y7UZUK2F6blYog,,,,,43.7012,-79.3877,anonymous,EN,Understood,I agree to participate,,Understood,611137ead76867bc0599569a,1,1,1,6,3,4,2,7,1,6,3,1,2,2,1,2,6,3,4,8,6,2,6,2,3,7,6,6,3,3,7,2,6,7,4,4,4,2,1,3,2,7,3,2,6,1,6,2,3,8,7,2,5,1,1,,70151,611137ead76867bc0599569a
2024-01-26 10:33:21,2024-01-26 10:43:07,IP Address,99.236.3.197,100,585,True,2024-01-26 10:43:08,R_63kiyLJ7Qb1JhT3,,,,,43.2284,-79.9071,anonymous,EN,Understood,I agree to participate,,Understood,5ea206e0afcf67114b7e53dd,1,2,2,3,7,2,10,8,1,9,10,1,10,7,8,10,10,7,9,10,3,10,3,8,2,8,1,3,7,6,3,3,1,3,8,8,1,1,8,9,9,10,10,7,2,4,9,9,9,7,7,2,5,1,2,"Good survey ",97346,5ea206e0afcf67114b7e53dd
2024-01-26 10:35:56,2024-01-26 10:43:25,IP Address,99.255.52.37,100,449,True,2024-01-26 10:43:26,R_18saGfIZFQ50afD,,,,,43.3662,-80.2222,anonymous,EN,Understood,I agree to participate,,Understood,5ddd2eda9ca8a3c9af4a5237,3,3,1,6,1,3,2,9,7,9,9,8,9,1,2,1,6,8,7,6,4,6,3,1,3,7,4,1,7,4,3,3,7,7,6,6,3,6,2,4,3,6,4,6,5,10,7,9,8,9,8,2,5,1,6,,35175,5ddd2eda9ca8a3c9af4a5237
2024-01-26 10:36:34,2024-01-26 10:44:05,IP Address,99.228.131.189,100,451,True,2024-01-26 10:44:06,R_3M0uLuXyjwgOoC0,,,,,43.8231,-79.3999,anonymous,EN,Understood,I agree to participate,,Understood,6529bbd765aebce5986516d4,3,2,5,6,4,4,4,3,4,4,4,6,7,7,3,4,7,5,6,8,4,4,8,5,4,9,8,7,7,8,7,6,10,6,4,8,2,7,4,9,4,8,6,3,6,5,6,6,6,6,7,2,5,1,6,,72583,6529bbd765aebce5986516d4
2024-01-26 10:38:12,2024-01-26 10:45:20,IP Address,74.58.126.158,100,427,True,2024-01-26 10:45:20,R_3Ymjhvqsd2U6wbF,,,,,45.5542,-73.6117,anonymous,EN,Understood,I agree to participate,,Understood,654f8ce732f9c35996d256ef,1,2,3,3,6,3,7,2,7,6,3,4,4,7,3,2,2,3,9,8,8,9,8,2,4,7,8,8,7,9,8,2,3,1,8,8,2,1,2,8,4,4,3,4,4,2,8,6,3,3,7,2,5,1,3,,33570,654f8ce732f9c35996d256ef
2024-01-26 10:39:25,2024-01-26 10:46:05,IP Address,172.218.244.88,100,400,True,2024-01-26 10:46:06,R_1db3cojIjJoL0B9,,,,,49.2372,-123.037,anonymous,EN,Understood,I agree to participate,,Understood,64f5310599f755fea3f590d1,2,2,1,2,2,2,4,6,4,6,4,7,7,3,5,4,2,6,4,7,3,2,4,3,4,6,3,3,4,4,4,2,3,3,3,4,2,3,3,6,2,4,6,8,3,4,6,7,4,8,6,2,5,1,3,,69214,64f5310599f755fea3f590d1
