StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,initial_screen_trans,consent,message_nonqualif,instructions ,PID,imp_family_1,imp_friends_1,imp_leisure_1,imp_pol_1,imp_wrk_1,imp_rel_1,child_qualities_1,neigh_race_1,neigh_drink_1,neigh_imm_1,neigh_aids_1,neigh_drug_1,neigh_gay_1,trust_1,life_satisf_1,choice_control_1,scarce_jobs_women_1,scarce_jobs_imm_1,housewife_fulfill_1,left_right_1,equal_incomes_1,private_public_busi_1,gvt_responsibility_1,comp_good_bad_1,conf_church_1,conf_armed_1,conf_press_1,conf_unions_1,conf_police_1,conf_parliament_1,conf_civil_1,conf_tv_1,conf_gvt_1,conf_pol_prt_1,conf_companies_1,conf_courts_1,rel_services_1,religiosity_1,belief_god_1,belief_hell_1,imp_god_1,just_gvt_benefits_1,just_public_trans_1,just_cheat_tax_1,just_bribe_1,just_homo_1,just_prst_1,just_abort_1,just_divorce_1,just_euth_1,just_suicide_1,att1_1,att2_1,att3_1,proud_1,end_message,random_id,PROLIFIC_PID
2024-01-23 10:04:02,2024-01-23 10:14:45,IP Address,178.251.132.90,100,643,True,2024-01-23 10:14:46,R_5MYeaJHmoTh53K8,,,,,59.3098,17.9796,anonymous,SV,Understood,I agree to participate,,Understood,659eb301508e260d8263c85e,3,3,2,9,7,9,8,7,10,8,2,9,4,2,9,7,1,9,4,7,9,6,8,8,9,6,2,3,9,7,4,4,3,4,3,3,8,9,9,10,9,8,9,7,3,3,3,5,2,10,10,2,5,1,9,Undersökningen tog längre tid än väntat.,27117,659eb301508e260d8263c85e
2024-01-23 09:56:50,2024-01-23 10:22:34,IP Address,90.129.219.32,100,1543,True,2024-01-23 10:22:35,R_3fPjTvdLtoTGBW2,,,,,59.2603,18.0402,anonymous,EN,Understood,I agree to participate,,Understood,5e87b28549538b0fdf96b318,2,6,1,4,3,1,3,4,6,6,3,5,2,5,6,5,3,5,5,3,3,6,4,5,3,4,4,4,3,6,4,4,3,3,5,5,2,1,1,2,2,2,3,3,5,2,4,2,2,3,5,2,5,1,3,,76658,5e87b28549538b0fdf96b318
2024-01-23 11:16:24,2024-01-23 11:30:17,IP Address,83.233.137.149,100,832,True,2024-01-23 11:30:18,R_81cq0OhGrWD7ia5,,,,,59.3247,18.056,anonymous,EN,Understood,I agree to participate,,Understood,647df23a62de26114fdcb29c,3,3,2,2,4,4,4,8,4,8,6,6,8,5,5,4,9,7,6,7,4,4,2,4,2,2,4,4,2,2,3,1,2,6,2,2,4,3,3,3,5,7,5,7,6,7,9,9,2,7,6,2,5,1,6,,50557,647df23a62de26114fdcb29c
2024-01-26 10:25:16,2024-01-26 10:34:30,IP Address,85.225.111.26,100,553,True,2024-01-26 10:34:30,R_5KOfwpxwkwDjHyZ,,,,,59.2928,15.1918,anonymous,SV,Understood,I agree to participate,,Understood,656762206882f053b228014c,1,6,3,1,3,1,7,9,2,7,3,1,6,3,5,6,4,3,3,5,4,3,6,2,1,8,6,3,6,6,6,4,1,5,5,4,1,1,1,1,1,2,3,7,2,4,4,4,5,6,3,2,5,1,6,,49564,656762206882f053b228014c
2024-01-26 10:27:15,2024-01-26 10:37:05,IP Address,87.227.60.205,100,589,True,2024-01-26 10:37:06,R_265XnnrmbAtAen1,,,,,57.7065,11.967,anonymous,EN,Understood,I agree to participate,,Understood,659c0dd0cf225fe6adb21c9d,2,1,1,7,2,3,6,7,6,8,3,7,4,4,6,3,6,8,7,8,4,6,6,3,3,6,3,4,7,4,4,2,6,2,3,4,2,2,7,3,3,7,7,7,2,3,7,5,6,7,7,2,5,1,8,"None of note. ",54931,659c0dd0cf225fe6adb21c9d
2024-01-26 10:27:25,2024-01-26 10:38:34,IP Address,83.250.240.49,100,668,True,2024-01-26 10:38:35,R_8m4Skq7GN6vgtSq,,,,,59.167,18.1458,anonymous,EN,Understood,I agree to participate,,Understood,655776ec4d85768bea6db287,2,4,5,6,3,6,5,9,4,9,7,6,7,4,6,6,8,7,7,6,7,4,5,6,4,3,3,4,3,3,5,4,3,4,3,3,3,6,4,3,6,4,5,7,10,3,6,3,3,3,8,2,5,1,7,,80803,655776ec4d85768bea6db287
2024-01-26 10:31:10,2024-01-26 10:39:41,IP Address,78.82.121.19,100,510,True,2024-01-26 10:39:41,R_20q4LWMcboZKcFq,,,,,59.3779,17.9155,anonymous,EN,Understood,I agree to participate,,Understood,65a7df9c25bc2be6d847e06b,3,2,3,7,4,6,3,6,3,4,7,3,8,6,4,7,3,4,8,7,4,4,3,6,6,6,6,7,8,7,3,7,4,7,4,7,3,8,7,5,6,7,3,6,6,7,6,7,5,7,8,2,5,1,3,,74737,65a7df9c25bc2be6d847e06b
2024-01-26 10:30:25,2024-01-26 10:40:41,IP Address,85.231.64.149,100,615,True,2024-01-26 10:40:41,R_3d9UWo1v2jOnEuy,,,,,55.3641,13.1751,anonymous,EN,Understood,I agree to participate,,Understood,5cd083548702e10018e3b0a5,2,2,3,4,2,2,3,6,2,6,6,1,3,2,2,6,3,6,4,5,5,6,2,3,2,4,2,2,3,4,3,2,2,5,2,2,2,3,2,3,2,2,5,6,2,4,6,5,3,4,6,2,5,1,2,,80352,5cd083548702e10018e3b0a5
2024-01-26 10:33:26,2024-01-26 10:44:06,IP Address,94.254.62.211,100,640,True,2024-01-26 10:44:07,R_2o24T6es9VZVGor,,,,,57.7065,11.967,anonymous,EN,Understood,I agree to participate,,Understood,65828bb5f93f57ce8cde040f,4,1,1,2,2,2,6,10,6,9,7,7,2,2,4,3,1,8,8,5,5,4,6,7,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,2,6,5,7,2,2,6,2,2,7,4,2,5,1,7,,13593,65828bb5f93f57ce8cde040f
2024-01-26 10:29:26,2024-01-26 10:44:34,IP Address,83.188.50.103,100,908,True,2024-01-26 10:44:35,R_1e2MYkmlhIcCsFq,,,,,57.7065,11.967,anonymous,EN,Understood,I agree to participate,,Understood,6575fdf05832030b4585da84,1,1,1,7,5,5,3,9,8,9,8,9,7,3,1,4,9,8,3,2,1,3,3,4,7,7,4,3,8,4,7,2,6,6,1,9,6,3,2,3,3,4,8,7,3,9,4,9,4,8,7,2,5,1,1,,25757,6575fdf05832030b4585da84
2024-01-26 10:38:25,2024-01-26 10:46:54,IP Address,85.226.177.68,100,509,True,2024-01-26 10:46:55,R_3rq4Ca5oCsDTNO2,,,,,59.6131,17.8495,anonymous,SV,Understood,I agree to participate,,Understood,57a1fc7fbaec1b0001698f3c,3,5,2,3,3,4,2,5,4,4,3,3,6,3,5,5,3,4,5,5,5,2,2,3,2,2,2,2,4,2,3,2,3,2,2,3,4,4,4,5,4,3,3,3,4,5,4,4,5,4,5,2,5,1,2,,52349,57a1fc7fbaec1b0001698f3c
2024-01-26 10:36:37,2024-01-26 10:47:34,IP Address,178.16.214.36,100,657,True,2024-01-26 10:47:35,R_6rCp79OM8cPWARX,,,,,59.3098,17.9796,anonymous,SV,Understood,I agree to participate,,Understood,65b377d3f571a5a09c19164d,3,1,2,6,2,5,4,9,9,10,10,10,10,4,7,3,10,10,8,8,9,6,7,5,9,8,9,3,7,7,5,3,9,3,3,9,6,2,8,8,6,7,6,10,7,10,8,9,3,9,10,2,5,1,9,,30920,65b377d3f571a5a09c19164d
2024-01-26 10:40:38,2024-01-26 10:48:01,IP Address,87.96.201.149,100,443,True,2024-01-26 10:48:02,R_2f28kCT5AtxQsoH,,,,,59.3247,18.056,anonymous,SV,Understood,I agree to participate,,Understood,65523885c1cefde9323677d7,2,4,1,8,2,3,2,7,5,7,3,3,7,3,4,8,8,6,7,6,3,5,5,7,2,4,3,4,4,4,3,3,4,6,2,2,2,4,6,2,4,8,2,3,7,8,7,9,6,6,9,2,5,1,6,,37012,65523885c1cefde9323677d7
2024-01-26 10:38:09,2024-01-26 10:48:26,IP Address,213.238.252.171,100,617,True,2024-01-26 10:48:27,R_2dv8Y8TcUDiGmId,,,,,59.3565,17.9651,anonymous,EN,Understood,I agree to participate,,Understood,65969f5a435683075dc61b5d,1,2,1,1,3,1,3,9,2,8,7,2,8,1,1,1,10,10,8,3,7,1,7,8,3,3,1,3,1,1,2,1,1,2,1,2,1,1,2,1,1,7,4,9,1,9,2,3,3,10,7,2,5,1,8,,97602,65969f5a435683075dc61b5d
2024-01-26 10:42:21,2024-01-26 10:49:55,IP Address,90.129.204.230,100,454,True,2024-01-26 10:49:56,R_7dKfz6ZXYknNFIc,,,,,59.384,17.8355,anonymous,EN,Understood,I agree to participate,,Understood,5ea6df209d688606829ac644,2,5,6,6,6,2,7,4,4,8,4,7,2,6,3,4,8,8,3,4,7,7,7,4,3,5,7,2,6,8,6,6,7,8,8,4,2,2,2,1,2,4,8,3,8,2,8,2,1,5,7,2,5,1,7,,24103,5ea6df209d688606829ac644
2024-01-26 10:43:41,2024-01-26 10:50:24,IP Address,193.11.160.228,100,403,True,2024-01-26 10:50:25,R_8HSOn6PQMAVASeR,,,,,58.3937,13.8463,anonymous,EN,Understood,I agree to participate,,Understood,6107ca62e9040e3847a1bd17,4,3,6,6,6,3,6,7,4,8,6,3,7,6,8,7,6,5,7,7,4,3,7,4,3,6,6,6,6,6,6,6,6,6,4,6,3,3,5,5,5,7,4,7,7,7,6,7,4,7,6,2,5,1,3,,21185,6107ca62e9040e3847a1bd17
2024-01-26 10:39:23,2024-01-26 10:51:23,IP Address,188.148.65.40,100,719,True,2024-01-26 10:51:23,R_7vmFgziLE9DmYed,,,,,58.3937,13.8463,anonymous,SV,Understood,I agree to participate,,Understood,65a32319470c978f615bb962,3,3,2,6,4,6,3,6,3,7,3,6,4,4,4,6,4,7,7,7,6,6,6,3,3,4,4,6,6,4,4,3,4,6,4,3,3,3,2,3,4,6,4,4,4,4,7,3,4,4,6,2,5,1,6,,73164,65a32319470c978f615bb962
