StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,initial_screen_trans,consent,message_nonqualif,instructions ,PID,imp_family_1,imp_friends_1,imp_leisure_1,imp_pol_1,imp_wrk_1,imp_rel_1,child_qualities_1,neigh_race_1,neigh_drink_1,neigh_imm_1,neigh_aids_1,neigh_drug_1,neigh_gay_1,trust_1,life_satisf_1,choice_control_1,scarce_jobs_women_1,scarce_jobs_imm_1,housewife_fulfill_1,left_right_1,equal_incomes_1,private_public_busi_1,gvt_responsibility_1,comp_good_bad_1,conf_church_1,conf_armed_1,conf_press_1,conf_unions_1,conf_police_1,conf_parliament_1,conf_civil_1,conf_tv_1,conf_gvt_1,conf_pol_prt_1,conf_companies_1,conf_courts_1,rel_services_1,religiosity_1,belief_god_1,belief_hell_1,imp_god_1,just_gvt_benefits_1,just_public_trans_1,just_cheat_tax_1,just_bribe_1,just_homo_1,just_prst_1,just_abort_1,just_divorce_1,just_euth_1,just_suicide_1,att1_1,att2_1,att3_1,proud_1,end_message,random_id,PROLIFIC_PID
2024-01-23 10:12:51,2024-01-23 10:27:41,IP Address,172.15.80.108,100,889,True,2024-01-23 10:27:41,R_5pQrWjY7E3o0fXq,,,,,37.4912,-120.8559,anonymous,EN,Understood,I agree to participate,,Understood,6126d55185945cde77d7afdc,2,9,4,6,6,6,3,6,5,7,7,3,8,2,5,5,5,6,7,6,5,3,6,8,5,3,4,5,5,5,6,5,5,7,5,3,4,4,4,8,5,5,6,5,6,8,6,2,7,4,6,2,5,1,4,,37809,6126d55185945cde77d7afdc
2024-01-23 10:08:12,2024-01-23 10:33:01,IP Address,71.179.100.181,100,1488,True,2024-01-23 10:33:01,R_2GJKXHuLGI40m5j,,,,,39.2079,-76.9593,anonymous,EN,Understood,I agree to participate,,Understood,65a3e897bf76685e310cac38,8,8,8,7,8,7,6,6,4,6,7,2,7,7,7,6,7,9,6,7,6,6,8,7,9,8,7,7,10,8,7,7,7,7,9,7,6,6,9,7,10,4,4,4,1,6,3,2,8,6,6,2,5,1,10,great study,20834,65a3e897bf76685e310cac38
2024-01-23 10:12:37,2024-01-23 10:35:18,IP Address,67.248.39.93,100,1361,True,2024-01-23 10:35:19,R_6NlIy6jytdlC7Gm,,,,,43.4157,-73.7023,anonymous,EN,Understood,I agree to participate,,Understood,650311dea8a04c0785cf39ca,3,2,3,6,2,6,4,6,3,4,4,2,3,4,3,3,6,4,4,6,6,6,4,4,6,6,4,6,4,4,4,3,6,6,4,6,4,3,4,6,6,7,4,3,4,4,7,8,4,4,8,2,5,1,4,,53611,650311dea8a04c0785cf39ca
2024-01-23 10:11:32,2024-01-23 10:35:20,IP Address,70.166.134.21,100,1428,True,2024-01-23 10:35:21,R_5Q4bH8JDKF9qixM,,,,,36.1738,-94.0466,anonymous,EN,Understood,I agree to participate,,Understood,5d16b6890a274600163f6518,3,5,1,2,2,4,1,8,4,7,8,3,7,5,3,7,3,7,4,6,7,5,8,3,7,6,4,8,8,4,6,3,4,6,5,4,2,3,8,8,5,5,4,5,4,7,6,10,7,10,9,2,5,1,7,,60876,5d16b6890a274600163f6518
2024-01-23 10:10:53,2024-01-23 10:39:30,IP Address,73.97.41.173,100,1716,True,2024-01-23 10:39:30,R_7KDXpz0WMyGKux3,,,,,47.1016,-123.0591,anonymous,EN,Understood,I agree to participate,,Understood,5ee7201004aef94af287ccc5,2,2,9,7,3,8,4,4,7,6,7,7,6,8,7,7,8,7,8,8,7,8,8,7,8,8,7,7,8,8,8,7,8,7,8,8,4,2,9,9,3,3,7,3,3,4,7,9,7,8,8,2,5,1,8,,49765,5ee7201004aef94af287ccc5
2024-01-25 17:42:05,2024-01-25 17:45:43,Survey Preview,,100,218,True,2024-01-25 17:45:45,R_6ONkHyCUArFeKVP,,,,,38.5559,-121.7391,preview,EN,Understood,I agree to participate,,Understood,999999999999999,9,9,8,10,6,6,9,7,10,9,8,8,10,9,9,7,2,6,8,9,7,8,8,9,6,10,9,9,3,8,10,10,8,9,8,10,8,9,10,10,8,10,9,8,8,10,9,8,10,6,9,10,10,10,6,njkscndks,67348,
2024-01-26 10:06:44,2024-01-26 10:10:04,Survey Preview,,100,199,True,2024-01-26 10:10:05,R_68SD9G7OHxc8Ywl,,,,,38.5559,-121.7391,preview,EN,Understood,I agree to participate,,Understood,99999999999999999,10,7,10,7,7,8,10,10,10,10,10,10,8,8,10,8,10,9,7,8,10,7,10,8,4,9,8,8,10,10,10,10,6,7,7,10,10,10,7,9,8,8,8,8,3,10,10,9,10,10,7,2,,1,7,thanks,19864,
2024-01-26 10:24:58,2024-01-26 10:30:56,IP Address,71.225.38.240,100,357,True,2024-01-26 10:30:57,R_1CT7oIW3WodtdQo,,,,,40.2363,-75.296,anonymous,EN,Understood,I agree to participate,,Understood,63d1412fa7b0e7ea9526e87c,3,1,1,1,1,1,1,4,2,9,3,2,8,3,6,1,4,3,6,2,8,7,8,1,1,6,9,8,10,7,9,4,8,8,3,7,1,1,1,1,3,1,2,1,6,4,8,9,2,9,3,2,5,1,7,No,96637,63d1412fa7b0e7ea9526e87c
2024-01-26 10:32:51,2024-01-26 10:33:21,IP Address,169.239.205.56,100,29,True,2024-01-26 10:33:21,R_2r2OMxCw0pho1lU,,,,,37.751,-97.822,anonymous,EN,,,-->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69588,63d00077cc15749d84f2a41f
2024-01-26 10:34:32,2024-01-26 10:39:41,IP Address,155.94.250.40,100,308,True,2024-01-26 10:39:42,R_1e4Q4iq33UxKrW0,,,,,32.8137,-96.8704,anonymous,EN,Understood,I agree to participate,,Understood,659c25311456a969de227ded,5,7,4,4,7,7,4,3,7,6,7,4,5,6,4,5,6,4,6,4,4,4,6,5,7,6,4,6,6,5,4,4,6,6,6,6,7,7,4,8,7,7,5,6,6,4,8,7,4,5,7,2,5,1,4,No,35747,659c25311456a969de227ded
2024-01-26 10:28:38,2024-01-26 10:41:32,IP Address,68.97.198.195,100,773,True,2024-01-26 10:41:33,R_6M282A5scpg7Ugp,,,,,39.8451,-74.2021,anonymous,EN,Understood,I agree to participate,,Understood,63d41123bd9ac5e95fc74616,2,3,3,10,10,3,1,10,1,8,10,3,10,2,1,7,10,10,7,3,8,7,6,8,7,6,2,1,10,10,2,1,10,10,1,7,1,1,4,2,3,7,1,1,8,10,9,10,1,1,2,2,5,1,10,,52874,63d41123bd9ac5e95fc74616
2024-01-26 10:34:44,2024-01-26 10:42:57,IP Address,98.4.105.133,100,492,True,2024-01-26 10:42:58,R_1GQUyjkWOVHV90l,,,,,43.1743,-79.0215,anonymous,EN,Understood,I agree to participate,,Understood,6087ee3e8df094dc6dd69e8e,8,1,1,1,1,1,1,1,1,1,7,1,2,1,8,8,1,8,1,1,7,2,7,1,1,1,1,1,1,4,3,1,1,1,1,2,1,1,1,1,1,7,2,8,1,1,7,7,2,9,2,2,5,1,1,,79836,6087ee3e8df094dc6dd69e8e
2024-01-26 10:34:38,2024-01-26 10:44:35,IP Address,73.69.132.115,100,596,True,2024-01-26 10:44:35,R_61ugrnsTdY6R23P,,,,,42.4337,-71.4568,anonymous,EN,Understood,I agree to participate,,Understood,62e0694f2df985fd601c85de,4,1,1,1,2,3,1,8,2,10,10,4,10,2,1,3,7,6,2,4,2,2,3,1,3,2,3,4,6,2,3,2,3,3,2,2,3,3,6,4,3,3,2,8,8,9,5,6,2,8,9,2,5,1,2,,86481,62e0694f2df985fd601c85de
2024-01-26 10:31:16,2024-01-26 10:45:19,IP Address,172.56.248.128,100,842,True,2024-01-26 10:45:19,R_6ryFXhPNtZYt5yV,,,,,39.7536,-86.1935,anonymous,EN,Understood,I agree to participate,,Understood,6520df4ecfb8250868e726d1,3,2,1,4,1,2,3,7,8,8,9,8,9,4,3,2,8,7,7,7,7,1,4,3,7,3,1,2,6,2,4,3,3,4,3,3,4,2,4,4,4,7,6,8,8,9,7,8,3,8,8,2,5,1,1,"Interesting study ",24559,6520df4ecfb8250868e726d1
2024-01-26 10:35:38,2024-01-26 10:46:14,IP Address,166.199.100.77,100,636,True,2024-01-26 10:46:15,R_5EixCtikFg3t2dL,,,,,33.9193,-84.1427,anonymous,EN,Understood,I agree to participate,,Understood,5f3b19e5c55c992324acb353,2,1,2,3,3,2,1,1,2,2,1,3,1,5,8,3,1,3,4,7,2,6,2,3,1,5,3,6,3,6,5,7,6,5,1,6,1,1,1,3,2,3,2,3,1,2,3,1,1,2,3,2,5,1,5,,21504,5f3b19e5c55c992324acb353
2024-01-26 10:50:00,2024-01-26 10:57:14,IP Address,163.116.254.49,100,434,True,2024-01-26 10:57:14,R_7GByPzfm3Dbey0A,,,,,39.9528,-75.1646,anonymous,EN,Understood,I agree to participate,,Understood,61117e07be787882f3db68ca,6,2,1,1,1,1,1,10,2,10,10,4,9,2,2,2,9,9,2,4,8,1,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,6,1,8,7,8,8,3,1,8,3,2,5,1,7,,89168,61117e07be787882f3db68ca
2024-01-26 10:52:36,2024-01-26 10:59:00,IP Address,66.181.118.203,100,383,True,2024-01-26 10:59:00,R_3QnTf9SmezaY9JQ,,,,,44.8227,-68.8001,anonymous,EN,Understood,I agree to participate,,Understood,5c0f500787e876000151fc5f,1,1,1,1,1,1,1,9,3,7,3,7,8,1,2,4,9,9,6,1,8,6,6,2,4,5,1,7,9,1,5,1,2,1,1,7,1,1,1,1,1,4,6,8,1,7,8,7,1,7,6,2,5,1,6,NA,59380,5c0f500787e876000151fc5f
